customer_id,churn_probability,clv,expected_value,segment,risk_level,recommended_action,retention_cost,group,actual_churned,intervention_success,retained,final_churned,cost,value_saved,net_value
4829-AUOAX,0.8939018306406504,432.0,104.4662363347044,,high,monitor,50.0,control,1,,False,1,0,0,0
4829-AUOAX,0.8977315176566972,432.0,105.1280062510773,,high,monitor,50.0,control,1,,False,1,0,0,0
4829-AUOAX,0.8955355935500243,432.0,104.74855056544422,,high,monitor,50.0,control,1,,False,1,0,0,0
4829-AUOAX,0.8984553513601586,432.0,105.2530847150354,,high,monitor,50.0,control,1,,False,1,0,0,0
4847-TAJYI,0.8981380214728687,432.0,105.19825011051172,,high,monitor,50.0,control,1,,False,1,0,0,0
4873-ILOLJ,0.898520605869362,432.0,105.26436069422576,,high,monitor,50.0,control,1,,False,1,0,0,0
4902-OHLSK,0.8990759740889415,432.0,105.3603283225691,,high,monitor,50.0,control,1,,False,1,0,0,0
4902-OHLSK,0.8969716363031378,432.0,104.99669875318222,,high,monitor,50.0,control,1,,False,1,0,0,0
4902-OHLSK,0.8969055705822716,432.0,104.98528259661654,,high,monitor,50.0,control,1,,False,1,0,0,0
4971-PUYQO,0.8995306142211251,432.0,105.43889013741044,,high,monitor,50.0,control,1,,False,1,0,0,0
4998-IKFSE,0.8997907281699874,432.0,105.48383782777384,,high,monitor,50.0,control,1,,False,1,0,0,0
4998-IKFSE,0.8974035892348156,432.0,105.07134021977616,,high,monitor,50.0,control,1,,False,1,0,0,0
4998-IKFSE,0.8930972299430403,432.0,104.3272013341574,,high,monitor,50.0,control,1,,False,1,0,0,0
5035-BVCXS,0.8943681737598531,432.0,104.54682042570263,,high,monitor,50.0,control,1,,False,1,0,0,0
5043-TRZWM,0.8975437512157531,432.0,105.09556021008214,,high,monitor,50.0,control,1,,False,1,0,0,0
5119-KEPFY,0.8939625006381997,432.0,104.47672011028092,,high,monitor,50.0,control,1,,False,1,0,0,0
5119-KEPFY,0.8916469100112189,432.0,104.07658604993864,,high,monitor,50.0,control,1,,False,1,0,0,0
5119-KEPFY,0.8997579992670149,432.0,105.4781822733402,,high,monitor,50.0,control,1,,False,1,0,0,0
5119-KEPFY,0.8925460920573673,432.0,104.2319647075131,,high,monitor,50.0,control,1,,False,1,0,0,0
5119-KEPFY,0.894402414331806,432.0,104.5527371965361,,high,monitor,50.0,control,1,,False,1,0,0,0
5129-JLPIS,0.8996311084924019,432.0,105.45625554748707,,high,monitor,50.0,control,1,,False,1,0,0,0
5219-YIPTK,0.8923520330036548,432.0,104.19843130303158,,high,monitor,50.0,control,0,,False,0,0,0,0
5222-IMUKT,0.8918439910838272,432.0,104.11064165928532,,high,monitor,50.0,control,1,,False,1,0,0,0
5307-DZCVC,0.8962706050916472,432.0,104.87556055983666,,high,monitor,50.0,control,0,,False,0,0,0,0
5339-PXDVH,0.8915346379651471,432.0,104.05718544037742,,high,monitor,50.0,control,1,,False,1,0,0,0
5389-FFVKB,0.8982964371922209,432.0,105.22562434681578,,high,monitor,50.0,control,1,,False,1,0,0,0
5405-ZMYXQ,0.8951123272465963,432.0,104.67541014821184,,high,monitor,50.0,control,1,,False,1,0,0,0
5405-ZMYXQ,0.8961888013281382,432.0,104.86142486950229,,high,monitor,50.0,control,1,,False,1,0,0,0
5439-WIKXB,0.8969202043478726,432.0,104.98781131131238,,high,monitor,50.0,control,1,,False,1,0,0,0
5449-FIBXJ,0.8939589311832653,432.0,104.47610330846824,,high,monitor,50.0,control,1,,False,1,0,0,0
5453-AXEPF,0.8989507197279724,432.0,105.33868436899364,,high,monitor,50.0,control,1,,False,1,0,0,0
5453-AXEPF,0.8970624858956496,432.0,105.01239756276826,,high,monitor,50.0,control,1,,False,1,0,0,0
5453-AXEPF,0.8916048963615395,432.0,104.06932609127404,,high,monitor,50.0,control,1,,False,1,0,0,0
5480-TBGPH,0.8965015243688821,432.0,104.91546341094283,,high,monitor,50.0,control,1,,False,1,0,0,0
5480-TBGPH,0.8929802301539179,432.0,104.30698377059704,,high,monitor,50.0,control,1,,False,1,0,0,0
5480-TBGPH,0.8987839955885081,432.0,105.30987443769422,,high,monitor,50.0,control,1,,False,1,0,0,0
5482-VXSXJ,0.8931511357348575,432.0,104.3365162549834,,high,monitor,50.0,control,1,,False,1,0,0,0
5482-VXSXJ,0.8958571194356986,432.0,104.80411023848872,,high,monitor,50.0,control,1,,False,1,0,0,0
5482-VXSXJ,0.8938607895258864,432.0,104.4591444300732,,high,monitor,50.0,control,1,,False,1,0,0,0
5482-VXSXJ,0.899584947458791,432.0,105.44827892087908,,high,monitor,50.0,control,1,,False,1,0,0,0
5515-RUGKN,0.8991443659917582,432.0,105.37214644337584,,high,monitor,50.0,control,0,,False,0,0,0,0
5519-YLDGW,0.8942018599696294,432.0,104.51808140275196,,high,monitor,50.0,control,1,,False,1,0,0,0
5543-QDCRY,0.8926023957360788,432.0,104.2416939831944,,high,monitor,50.0,control,1,,False,1,0,0,0
5543-QDCRY,0.8974619284173329,432.0,105.08142123051512,,high,monitor,50.0,control,1,,False,1,0,0,0
5543-QDCRY,0.8947647512819127,432.0,104.61534902151452,,high,monitor,50.0,control,0,,False,0,0,0,0
5543-QDCRY,0.8987691207150734,432.0,105.3073040595647,,high,monitor,50.0,control,1,,False,1,0,0,0
5569-OUICF,0.8946150063987796,432.0,104.58947310570912,,high,monitor,50.0,control,1,,False,1,0,0,0
5569-OUICF,0.8991021791003364,432.0,105.36485654853814,,high,monitor,50.0,control,1,,False,1,0,0,0
5570-PTWEH,0.8994716545071566,432.0,105.42870189883666,,high,monitor,50.0,control,1,,False,1,0,0,0
5628-FCGYG,0.8980732033583251,432.0,105.18704954031858,,high,monitor,50.0,control,1,,False,1,0,0,0
5628-FCGYG,0.899151308513494,432.0,105.37334611113178,,high,monitor,50.0,control,0,,False,0,0,0,0
5628-FCGYG,0.8985868252428182,432.0,105.275803401959,,high,monitor,50.0,control,1,,False,1,0,0,0
5655-JSMZM,0.8952904613984698,432.0,104.7061917296556,,high,monitor,50.0,control,1,,False,1,0,0,0
5842-POCOP,0.8960403197202288,432.0,104.83576724765555,,high,monitor,50.0,control,1,,False,1,0,0,0
5895-QSXOD,0.8938140740016176,432.0,104.45107198747954,,high,monitor,50.0,control,1,,False,1,0,0,0
5895-QSXOD,0.8932908322221101,432.0,104.36065580798063,,high,monitor,50.0,control,1,,False,1,0,0,0
5899-OUVKV,0.8946360940730372,432.0,104.59311705582084,,high,monitor,50.0,control,1,,False,1,0,0,0
5899-OUVKV,0.896400078223461,432.0,104.89793351701404,,high,monitor,50.0,control,1,,False,1,0,0,0
5899-OUVKV,0.8964400401205457,432.0,104.9048389328303,,high,monitor,50.0,control,1,,False,1,0,0,0
5899-OUVKV,0.8932377330970648,432.0,104.35148027917282,,high,monitor,50.0,control,1,,False,1,0,0,0
5908-QMGOE,0.8951790973950007,432.0,104.68694802985613,,high,monitor,50.0,control,1,,False,1,0,0,0
5937-EORGB,0.8942251105638339,432.0,104.5220991054305,,high,monitor,50.0,control,0,,False,0,0,0,0
5950-AAAGJ,0.8915409315039853,432.0,104.05827296388868,,high,monitor,50.0,control,0,,False,0,0,0,0
5981-ITEMU,0.8917574569935266,432.0,104.0956885684814,,high,monitor,50.0,control,1,,False,1,0,0,0
5981-ITEMU,0.8928217515557302,432.0,104.2795986688302,,high,monitor,50.0,control,1,,False,1,0,0,0
6005-OBZPH,0.8919151872844912,432.0,104.12294436276008,,high,monitor,50.0,control,1,,False,1,0,0,0
6029-WTIPC,0.897625855754617,432.0,105.10974787439784,,high,monitor,50.0,control,1,,False,1,0,0,0
6077-BDPXA,0.8998887118999722,432.0,105.5007694163152,,high,monitor,50.0,control,1,,False,1,0,0,0
6078-VESFR,0.8916627986392994,432.0,104.07933160487096,,high,monitor,50.0,control,1,,False,1,0,0,0
6110-OHIHY,0.8952856778385203,432.0,104.70536513049632,,high,monitor,50.0,control,1,,False,1,0,0,0
6116-RFVHN,0.8972220877540275,432.0,105.03997676389596,,high,monitor,50.0,control,1,,False,1,0,0,0
6116-RFVHN,0.8988824275917283,432.0,105.32688348785068,,high,monitor,50.0,control,1,,False,1,0,0,0
6116-RFVHN,0.8988615698504493,432.0,105.32327927015764,,high,monitor,50.0,control,1,,False,1,0,0,0
6198-RTPMF,0.8952596383753265,432.0,104.70086551125644,,high,monitor,50.0,control,1,,False,1,0,0,0
6217-TOWGS,0.8959649682142554,432.0,104.82274650742336,,high,monitor,50.0,control,1,,False,1,0,0,0
6284-AHOOQ,0.893809306700948,432.0,104.45024819792384,,high,monitor,50.0,control,1,,False,1,0,0,0
6284-AHOOQ,0.8921226933986453,432.0,104.15880141928592,,high,monitor,50.0,control,1,,False,1,0,0,0
6284-AHOOQ,0.8981042379666073,432.0,105.19241232062976,,high,monitor,50.0,control,1,,False,1,0,0,0
6284-AHOOQ,0.8971263239053369,432.0,105.0234287708422,,high,monitor,50.0,control,1,,False,1,0,0,0
6284-AHOOQ,0.8938413260078193,432.0,104.45578113415118,,high,monitor,50.0,control,1,,False,1,0,0,0
6331-EWIEB,0.897169816597875,432.0,105.0309443081128,,high,monitor,50.0,control,1,,False,1,0,0,0
6331-EWIEB,0.8950848413346585,432.0,104.670660582629,,high,monitor,50.0,control,1,,False,1,0,0,0
6331-LWDTQ,0.8975408583493788,432.0,105.09506032277268,,high,monitor,50.0,control,1,,False,1,0,0,0
6331-LWDTQ,0.8975710947558737,432.0,105.100285173815,,high,monitor,50.0,control,1,,False,1,0,0,0
6339-YPSAH,0.8962539939614939,432.0,104.87269015654611,,high,monitor,50.0,control,1,,False,1,0,0,0
6339-YPSAH,0.8959322641741234,432.0,104.81709524928854,,high,monitor,50.0,control,1,,False,1,0,0,0
6379-RXJRQ,0.8983204340014321,432.0,105.22977099544748,,high,monitor,50.0,control,1,,False,1,0,0,0
6402-EJMWF,0.8964897807674636,432.0,104.91343411661772,,high,monitor,50.0,control,1,,False,1,0,0,0
6402-ZFPPI,0.8933699286571032,432.0,104.37432367194742,,high,monitor,50.0,control,1,,False,1,0,0,0
6416-YJTTB,0.8946645165584831,432.0,104.59802846130589,,high,monitor,50.0,control,1,,False,1,0,0,0
6481-ESCNL,0.8960751581067941,432.0,104.84178732085402,,high,monitor,50.0,control,0,,False,0,0,0,0
6481-ESCNL,0.8940532423859879,432.0,104.49240028429872,,high,monitor,50.0,control,1,,False,1,0,0,0
6559-PDZLR,0.8944738178264097,432.0,104.5650757204036,,high,monitor,50.0,control,1,,False,1,0,0,0
6559-PDZLR,0.8983942005788681,432.0,105.2425178600284,,high,monitor,50.0,control,1,,False,1,0,0,0
6595-YGXIT,0.8945813978590806,432.0,104.58366555004916,,high,monitor,50.0,control,1,,False,1,0,0,0
6595-YGXIT,0.894670803291038,432.0,104.59911480869138,,high,monitor,50.0,control,1,,False,1,0,0,0
6595-YGXIT,0.895919841565759,432.0,104.81494862256318,,high,monitor,50.0,control,1,,False,1,0,0,0
6652-YFFJO,0.8985665917842158,432.0,105.27230706031251,,high,monitor,50.0,control,1,,False,1,0,0,0
6652-YFFJO,0.895568027270126,432.0,104.75415511227776,,high,monitor,50.0,control,1,,False,1,0,0,0
6693-FRIRW,0.8974908201759619,432.0,105.08641372640624,,high,monitor,50.0,control,1,,False,1,0,0,0
6711-FLDFB,0.8916832205458165,432.0,104.08286051031712,,high,monitor,50.0,control,0,,False,0,0,0,0
6719-OXYBR,0.8996912582706328,432.0,105.46664942916536,,high,monitor,50.0,control,1,,False,1,0,0,0
6821-BUXUX,0.8943404637510727,432.0,104.54203213618538,,high,monitor,50.0,control,1,,False,1,0,0,0
6859-RKMZJ,0.8992519180681409,432.0,105.39073144217475,,high,monitor,50.0,control,1,,False,1,0,0,0
6862-CQUMB,0.8940728344911664,432.0,104.49578580007358,,high,monitor,50.0,control,1,,False,1,0,0,0
6900-PXRMS,0.8968160519392323,432.0,104.96981377509935,,high,monitor,50.0,control,0,,False,0,0,0,0
6927-WTFIV,0.8989465039593556,432.0,105.33795588417668,,high,monitor,50.0,control,1,,False,1,0,0,0
6961-VCPMC,0.8979989008909296,432.0,105.17421007395264,,high,monitor,50.0,control,1,,False,1,0,0,0
7000-WCEVQ,0.893999648291293,432.0,104.48313922473542,,high,monitor,50.0,control,1,,False,1,0,0,0
7011-CVEUC,0.8956911445362026,432.0,104.77542977585584,,high,monitor,50.0,control,1,,False,1,0,0,0
7011-CVEUC,0.8991072353752446,432.0,105.36573027284228,,high,monitor,50.0,control,1,,False,1,0,0,0
7011-CVEUC,0.8957153453735344,432.0,104.77961168054674,,high,monitor,50.0,control,0,,False,0,0,0,0
7011-CVEUC,0.8990552679151844,432.0,105.35675029574386,,high,monitor,50.0,control,1,,False,1,0,0,0
7011-CVEUC,0.8936910921225782,432.0,104.42982071878154,,high,monitor,50.0,control,1,,False,1,0,0,0
7137-RYLPP,0.8960701911963607,432.0,104.84092903873112,,high,monitor,50.0,control,1,,False,1,0,0,0
7176-WIONM,0.8932663978988639,432.0,104.35643355692368,,high,monitor,50.0,control,1,,False,1,0,0,0
7354-OIJLX,0.8921823084140809,432.0,104.16910289395318,,high,monitor,50.0,control,1,,False,1,0,0,0
7379-FNIUJ,0.8935488621537521,432.0,104.40524338016836,,high,monitor,50.0,control,1,,False,1,0,0,0
7384-GHBPI,0.8924474237079513,432.0,104.214914816734,,high,monitor,50.0,control,1,,False,1,0,0,0
7394-LWLYN,0.8994325509162182,432.0,105.42194479832251,,high,monitor,50.0,control,0,,False,0,0,0,0
7508-MYBOG,0.8970218759286005,432.0,105.00538016046218,,high,monitor,50.0,control,1,,False,1,0,0,0
7511-YMXVQ,0.8935853942333731,432.0,104.4115561235269,,high,monitor,50.0,control,1,,False,1,0,0,0
7534-BFESC,0.8947640159136612,432.0,104.61522194988066,,high,monitor,50.0,control,1,,False,1,0,0,0
7534-BFESC,0.8978021052635953,432.0,105.14020378954928,,high,monitor,50.0,control,1,,False,1,0,0,0
7534-BFESC,0.8982774569109983,432.0,105.22234455422053,,high,monitor,50.0,control,1,,False,1,0,0,0
7562-GSUHK,0.8989507073287339,432.0,105.33868222640524,,high,monitor,50.0,control,1,,False,1,0,0,0
7562-UXTPG,0.8947917287861868,432.0,104.6200107342531,,high,monitor,50.0,control,1,,False,1,0,0,0
7562-UXTPG,0.8997039077183995,432.0,105.46883525373946,,high,monitor,50.0,control,1,,False,1,0,0,0
7567-ECMCM,0.8941514512587169,432.0,104.50937077750628,,high,monitor,50.0,control,1,,False,1,0,0,0
7567-ECMCM,0.8971494372750463,432.0,105.027422761128,,high,monitor,50.0,control,1,,False,1,0,0,0
7567-ECMCM,0.8923669086692926,432.0,104.20100181805378,,high,monitor,50.0,control,1,,False,1,0,0,0
7567-ECMCM,0.8919728343943668,432.0,104.1329057833466,,high,monitor,50.0,control,1,,False,1,0,0,0
7613-LLQFO,0.8971492875701456,432.0,105.02739689212116,,high,monitor,50.0,control,1,,False,1,0,0,0
7658-UYUQS,0.8933185096517015,432.0,104.36543846781402,,high,monitor,50.0,control,1,,False,1,0,0,0
7658-UYUQS,0.8961215385338809,432.0,104.84980185865462,,high,monitor,50.0,control,0,,False,0,0,0,0
7658-UYUQS,0.8951224684800733,432.0,104.67716255335664,,high,monitor,50.0,control,1,,False,1,0,0,0
7658-UYUQS,0.8946818081794955,432.0,104.60101645341685,,high,monitor,50.0,control,1,,False,1,0,0,0
7658-UYUQS,0.897627783121368,432.0,105.1100809233724,,high,monitor,50.0,control,1,,False,1,0,0,0
7703-ZEKEF,0.8937322963583609,432.0,104.43694081072476,,high,monitor,50.0,control,1,,False,1,0,0,0
7714-YXSMB,0.8926686099649765,432.0,104.25313580194796,,high,monitor,50.0,control,1,,False,1,0,0,0
7718-RXDGG,0.8924549535518929,432.0,104.2162159737671,,high,monitor,50.0,control,1,,False,1,0,0,0
7718-RXDGG,0.8959450863861383,432.0,104.81931092752473,,high,monitor,50.0,control,1,,False,1,0,0,0
7783-YKGDV,0.8968366779123764,432.0,104.97337794325868,,high,monitor,50.0,control,1,,False,1,0,0,0
7801-KICAO,0.8961238301607782,432.0,104.85019785178248,,high,monitor,50.0,control,1,,False,1,0,0,0
7901-HXJVA,0.8944866704583136,432.0,104.56729665519664,,high,monitor,50.0,control,1,,False,1,0,0,0
7967-HYCDE,0.895840305913078,432.0,104.80120486177988,,high,monitor,50.0,control,1,,False,1,0,0,0
7967-HYCDE,0.893873594612452,432.0,104.46135714903173,,high,monitor,50.0,control,1,,False,1,0,0,0
7967-HYCDE,0.8969986684028902,432.0,105.00136990001944,,high,monitor,50.0,control,1,,False,1,0,0,0
7967-HYCDE,0.8963554710432107,432.0,104.89022539626684,,high,monitor,50.0,control,1,,False,1,0,0,0
7967-HYCDE,0.8992752288098439,432.0,105.39475953834103,,high,monitor,50.0,control,0,,False,0,0,0,0
8020-BWHYL,0.8925114880102165,432.0,104.22598512816543,,high,monitor,50.0,control,0,,False,0,0,0,0
8020-BWHYL,0.8958415631982825,432.0,104.80142212066325,,high,monitor,50.0,control,1,,False,1,0,0,0
8035-PWSEV,0.8918046352771021,432.0,104.10384097588326,,high,monitor,50.0,control,1,,False,1,0,0,0
8083-YTZES,0.8932676954041432,432.0,104.35665776583596,,high,monitor,50.0,control,1,,False,1,0,0,0
8104-OSKWT,0.8923900158052632,432.0,104.2049947311495,,high,monitor,50.0,control,1,,False,1,0,0,0
8111-SLLHI,0.8938297905333835,432.0,104.45378780416868,,high,monitor,50.0,control,1,,False,1,0,0,0
8111-SLLHI,0.8938764920400739,432.0,104.4618578245248,,high,monitor,50.0,control,1,,False,1,0,0,0
8111-SLLHI,0.8939162344823073,432.0,104.46872531854272,,high,monitor,50.0,control,1,,False,1,0,0,0
8111-SLLHI,0.8933095934541048,432.0,104.3638977488693,,high,monitor,50.0,control,1,,False,1,0,0,0
8111-SLLHI,0.8929070233330263,432.0,104.29433363194696,,high,monitor,50.0,control,1,,False,1,0,0,0
8111-SLLHI,0.8973403904084227,432.0,105.06041946257544,,high,monitor,50.0,control,1,,False,1,0,0,0
8111-SLLHI,0.8927331752628245,432.0,104.26429268541608,,high,monitor,50.0,control,0,,False,0,0,0,0
8111-SLLHI,0.8966028770466609,432.0,104.93297715366302,,high,monitor,50.0,control,1,,False,1,0,0,0
8111-SLLHI,0.8969383040170116,432.0,104.99093893413962,,high,monitor,50.0,control,1,,False,1,0,0,0
8160-HOWOX,0.8934891444751638,432.0,104.39492416530834,,high,monitor,50.0,control,1,,False,1,0,0,0
8212-CRQXP,0.8959487584038315,432.0,104.81994545218208,,high,monitor,50.0,control,1,,False,1,0,0,0
8266-VBFQL,0.8949285060942468,432.0,104.64364585308589,,high,monitor,50.0,control,1,,False,1,0,0,0
8313-NDOIA,0.8968999020280587,432.0,104.98430307044856,,high,monitor,50.0,control,1,,False,1,0,0,0
8325-QRPZR,0.8973193826356306,432.0,105.05678931943696,,high,monitor,50.0,control,1,,False,1,0,0,0
8374-XGEJJ,0.8967848093444531,432.0,104.96441505472151,,high,monitor,50.0,control,1,,False,1,0,0,0
8374-XGEJJ,0.8976588655322594,432.0,105.11545196397444,,high,monitor,50.0,control,1,,False,1,0,0,0
8374-XGEJJ,0.8962799937742526,432.0,104.87718292419086,,high,monitor,50.0,control,0,,False,0,0,0,0
8374-XGEJJ,0.8929499150787643,432.0,104.30174532561048,,high,monitor,50.0,control,1,,False,1,0,0,0
8397-MVTAZ,0.8923954345056082,432.0,104.20593108256912,,high,monitor,50.0,control,1,,False,1,0,0,0
8443-WVPSS,0.8952714514905453,432.0,104.70290681756626,,high,monitor,50.0,control,1,,False,1,0,0,0
8456-QDAVC,0.8927513715393677,432.0,104.26743700200274,,high,monitor,50.0,control,1,,False,1,0,0,0
8456-QDAVC,0.8961119819867727,432.0,104.84815048731434,,high,monitor,50.0,control,1,,False,1,0,0,0
8541-QVFKM,0.8988911168811224,432.0,105.32838499705797,,high,monitor,50.0,control,1,,False,1,0,0,0
8563-OYMQY,0.8965845758943198,432.0,104.92981471453848,,high,monitor,50.0,control,0,,False,0,0,0,0
8563-OYMQY,0.8960233151926017,432.0,104.83282886528158,,high,monitor,50.0,control,1,,False,1,0,0,0
8563-OYMQY,0.8944218002228032,432.0,104.55608707850038,,high,monitor,50.0,control,1,,False,1,0,0,0
8563-OYMQY,0.8916243932113945,432.0,104.072695146929,,high,monitor,50.0,control,1,,False,1,0,0,0
8584-KMVXD,0.8972451001375639,432.0,105.04395330377103,,high,monitor,50.0,control,1,,False,1,0,0,0
8617-ENBDS,0.8933248621731388,432.0,104.3665361835184,,high,monitor,50.0,control,1,,False,1,0,0,0
8625-AZYZY,0.8979958240309105,432.0,105.17367839254136,,high,monitor,50.0,control,1,,False,1,0,0,0
8630-FJLIB,0.8945186921412724,432.0,104.57283000201188,,high,monitor,50.0,control,1,,False,1,0,0,0
8709-KRDVL,0.8954925837729056,432.0,104.7411184759581,,high,monitor,50.0,control,1,,False,1,0,0,0
8709-KRDVL,0.8960775318049239,432.0,104.84219749589089,,high,monitor,50.0,control,1,,False,1,0,0,0
8709-KRDVL,0.8953239884230308,432.0,104.71198519949974,,high,monitor,50.0,control,1,,False,1,0,0,0
8709-KRDVL,0.8995072109846853,432.0,105.43484605815364,,high,monitor,50.0,control,1,,False,1,0,0,0
8739-WWKDU,0.8924768998989182,432.0,104.22000830253307,,high,monitor,50.0,control,0,,False,0,0,0,0
8739-WWKDU,0.8956955639189804,432.0,104.77619344519982,,high,monitor,50.0,control,1,,False,1,0,0,0
8739-WWKDU,0.8946372359727609,432.0,104.59331437609308,,high,monitor,50.0,control,1,,False,1,0,0,0
8773-HHUOZ,0.8970363971284077,432.0,105.00788942378884,,high,monitor,50.0,control,1,,False,1,0,0,0
8849-AYPTR,0.8924645125380284,432.0,104.21786776657132,,high,monitor,50.0,control,1,,False,1,0,0,0
8849-AYPTR,0.8936322773903131,432.0,104.41965753304612,,high,monitor,50.0,control,1,,False,1,0,0,0
8868-WOZGU,0.8919081433803654,432.0,104.12172717612714,,high,monitor,50.0,control,1,,False,1,0,0,0
8868-WOZGU,0.8961919880304484,432.0,104.8619755316615,,high,monitor,50.0,control,1,,False,1,0,0,0
8868-WOZGU,0.897777709924162,432.0,105.1359882748952,,high,monitor,50.0,control,1,,False,1,0,0,0
8903-WMRNW,0.8983741963608503,432.0,105.23906113115493,,high,monitor,50.0,control,1,,False,1,0,0,0
8903-WMRNW,0.8956131108271761,432.0,104.76194555093603,,high,monitor,50.0,control,1,,False,1,0,0,0
8922-LIEGH,0.8955937093000511,432.0,104.75859296704884,,high,monitor,50.0,control,1,,False,1,0,0,0
8993-IZEUX,0.8917978637950084,432.0,104.10267086377746,,high,monitor,50.0,control,1,,False,1,0,0,0
9058-MJLZC,0.8980341613908516,432.0,105.18030308833916,,high,monitor,50.0,control,1,,False,1,0,0,0
9133-AYJZG,0.8923225201368233,432.0,104.19333147964308,,high,monitor,50.0,control,1,,False,1,0,0,0
9133-AYJZG,0.8983281063770521,432.0,105.23109678195462,,high,monitor,50.0,control,1,,False,1,0,0,0
9133-AYJZG,0.898639776989699,432.0,105.28495346382,,high,monitor,50.0,control,0,,False,0,0,0,0
9169-BSVIN,0.8946745802319558,432.0,104.599767464082,,high,monitor,50.0,control,1,,False,1,0,0,0
9169-BSVIN,0.897016602450475,432.0,105.0044689034421,,high,monitor,50.0,control,0,,False,0,0,0,0
9172-JITSM,0.8995774550601381,432.0,105.44698423439186,,high,monitor,50.0,control,1,,False,1,0,0,0
9274-UARKJ,0.8997265912421487,432.0,105.4727549666433,,high,monitor,50.0,control,1,,False,1,0,0,0
9274-UARKJ,0.8991648229696891,432.0,105.3756814091623,,high,monitor,50.0,control,1,,False,1,0,0,0
9274-UARKJ,0.8970652506207737,432.0,105.01287530726972,,high,monitor,50.0,control,1,,False,1,0,0,0
9330-IJWIO,0.8979746763905059,432.0,105.17002408027945,,high,monitor,50.0,control,1,,False,1,0,0,0
9355-NPPFS,0.8920897711896845,432.0,104.1531124615775,,high,monitor,50.0,control,1,,False,1,0,0,0
9369-XFEHK,0.8939296906177292,432.0,104.4710505387436,,high,monitor,50.0,control,1,,False,1,0,0,0
9369-XFEHK,0.8966662280002357,432.0,104.94392419844075,,high,monitor,50.0,control,1,,False,1,0,0,0
9432-VOFYX,0.8942508582081918,432.0,104.52654829837556,,high,monitor,50.0,control,1,,False,1,0,0,0
9432-VOFYX,0.8988828806463885,432.0,105.32696177569596,,high,monitor,50.0,control,1,,False,1,0,0,0
9432-VOFYX,0.8982672371352179,432.0,105.22057857696566,,high,monitor,50.0,control,1,,False,1,0,0,0
9432-VOFYX,0.8918429715581702,432.0,104.1104654852518,,high,monitor,50.0,control,1,,False,1,0,0,0
9492-TOKRI,0.8984969059777391,432.0,105.26026535295333,,high,monitor,50.0,control,1,,False,1,0,0,0
9492-TOKRI,0.8953464843491233,432.0,104.71587249552852,,high,monitor,50.0,control,1,,False,1,0,0,0
9494-MRNYX,0.8918124174579689,432.0,104.10518573673704,,high,monitor,50.0,control,1,,False,1,0,0,0
9494-MRNYX,0.8922653768796871,432.0,104.18345712480992,,high,monitor,50.0,control,1,,False,1,0,0,0
9506-UXUSK,0.892884936154693,432.0,104.29051696753096,,high,monitor,50.0,control,1,,False,1,0,0,0
9506-UXUSK,0.89706020807349,432.0,105.01200395509908,,high,monitor,50.0,control,1,,False,1,0,0,0
9506-UXUSK,0.8933877403050612,432.0,104.3774015247146,,high,monitor,50.0,control,1,,False,1,0,0,0
9506-UXUSK,0.8958332839381721,432.0,104.79999146451615,,high,monitor,50.0,control,1,,False,1,0,0,0
9512-UIBFX,0.8994917038202371,432.0,105.43216642013698,,high,monitor,50.0,control,1,,False,1,0,0,0
9524-EGPJC,0.8995369474447655,432.0,105.4399845184555,,high,monitor,50.0,control,1,,False,1,0,0,0
9560-ARGQJ,0.8973621169836233,432.0,105.06417381477011,,high,monitor,50.0,control,1,,False,1,0,0,0
9600-UDOPK,0.8915589225484574,432.0,104.06138181637344,,high,monitor,50.0,control,1,,False,1,0,0,0
9606-PBKBQ,0.8984080949589187,432.0,105.24491880890116,,high,monitor,50.0,control,1,,False,1,0,0,0
9647-ERGBE,0.8958307179352777,432.0,104.799548059216,,high,monitor,50.0,control,1,,False,1,0,0,0
9647-ERGBE,0.894254898168305,432.0,104.5272464034831,,high,monitor,50.0,control,1,,False,1,0,0,0
9647-ERGBE,0.8978020599731154,432.0,105.14019596335436,,high,monitor,50.0,control,1,,False,1,0,0,0
9710-ZUSHQ,0.8940089922673528,432.0,104.48475386379856,,high,monitor,50.0,control,1,,False,1,0,0,0
9773-PEQBZ,0.89345811266527,432.0,104.38956186855864,,high,monitor,50.0,control,1,,False,1,0,0,0
9793-WECQC,0.8949566820714204,432.0,104.64851466194148,,high,monitor,50.0,control,1,,False,1,0,0,0
9824-BEMCV,0.8942002817726246,432.0,104.51780869030952,,high,monitor,50.0,control,1,,False,1,0,0,0
9898-KZQDZ,0.8965139262650967,432.0,104.91760645860872,,high,monitor,50.0,control,1,,False,1,0,0,0
9903-LYSAB,0.8941417036676522,432.0,104.50768639377031,,high,monitor,50.0,control,1,,False,1,0,0,0
9912-GVSEQ,0.8961322781761645,432.0,104.85165766884124,,high,monitor,50.0,control,1,,False,1,0,0,0
9912-GVSEQ,0.8982561801257739,432.0,105.21866792573374,,high,monitor,50.0,control,1,,False,1,0,0,0
9912-GVSEQ,0.8955096987494955,432.0,104.74407594391285,,high,monitor,50.0,control,1,,False,1,0,0,0
9912-GVSEQ,0.8989101612246382,432.0,105.33167585961748,,high,monitor,50.0,control,1,,False,1,0,0,0
9912-GVSEQ,0.8949649998624385,432.0,104.64995197622936,,high,monitor,50.0,control,1,,False,1,0,0,0
